ID	TARGET	TEXT	STANCE	WORDS	IS_CORRECT	PREDICT
357	IphoneSE	感觉一点也不减低我们的逼格，扩大了消费群体了	FAVOR	感觉 一点 也 不 减低 我们 逼 格 扩大 消费 群体	False	AGAINST
366	IphoneSE	那么小玩游戏都玩不了，还有信号差得到死，万能钥匙又不能用，垃圾中的垃圾，千万不要买	AGAINST	那么 小 玩游 玩游戏 游戏 都 玩 不了 还有 信号 差 得到 死 万能 万能钥匙 钥匙 又 不能 用 垃圾 中 垃圾 千万 不要 买	False	FAVOR
369	IphoneSE	vivo，oppo.等等这类大牌子手机，在外观上哪一个不是照着苹果做的，都没有自己的特点。	FAVOR	vivo oppo 等等 这类 大 牌子 手机 在 外观 上 哪 一个 不是 照着 苹果 做 都 没有 自己 特点	False	AGAINST
374	IphoneSE	再说了，你拿个5色，谁她妈知道到底是5呢还是5s呢，还是5色呢[晕][晕][晕][晕][晕]反正都一样，没特色，没新意。	AGAINST	再说 你 拿 个 NUMBER 色 谁 她 妈 知道 到底 是 NUMBER 呢 还是 NUMBER s 呢 还是 NUMBER 色 呢 晕 晕 晕 晕 晕 反正 都 一样 没 特色 没 新意	False	FAVOR
375	IphoneSE	用了三天，并不后悔。性价比十足，大屏手机握不住……	FAVOR	用 三天 并 不 后悔 性价比 十足 大 屏 手机 握 不住	True	FAVOR
376	IphoneSE	Phone SE即将登陆印度 价格比中国贵很多：同样是新兴市场，也许这款苹果新手机在印度的市场表现不如中国。	NONE	phone se 即将 登陆 印度 价格 价格比 中国 贵 很多 同样 是 新兴 市场 也许 这 款 苹果 新手 新手机 手机 在 印度 市场 表现 不如 中国	False	FAVOR
383	IphoneSE	保佑我不要买到三星cpu的iphone se 不要买到电源键松动的ihone se 不要买到黄屏的iphone se	AGAINST	保佑 我 不要 买 到 三星 cpu iphone se 不要 买 到 电源 键 松动 ihone se 不要 买到 黄 屏 iphone se	False	FAVOR
388	IphoneSE	我很惊讶居然还真有人买se	AGAINST	我 很 惊讶 居然 还 真 有人 买 se	False	FAVOR
389	IphoneSE	从性价比角度分析，iPhone 6s Plus手机比iPhone SE价格高出了350美元，虽然制造成本只增加了48%，但是消费者却接受了88%的溢价。	NONE	从 性价比 角度 分析 iphone NUMBER s plus 手机 比 iphone se 价格 高出 NUMBER 美元 虽然 制造 成本 只 增加 NUMBER 但是 消费 消费者 却 接受 88 溢价	False	FAVOR
390	IphoneSE	但是指纹没有6s的3D强大。后续再看看，昨天刚到手，手感不错。	FAVOR	但是 指纹 没有 NUMBER s NUMBER d 强大 后续 再 看看 昨天 刚 到手 手感 不错	True	FAVOR
396	IphoneSE	我也不否认这款新的iPhone没有多大的市场需求 只是为了喜欢小屏的人设计的 当作一种怀恋和一个等待iphone7的缓冲吧 苹果的设计比起国产机 还是处于完美的	FAVOR	我 也 不 否认 这款 新 iphone 没有 多 大 市场 市场需求 需求 只是 为了 喜欢 小 屏 人 设计 当作 一种 怀恋 一个 等待 iphone7 缓冲 苹果 设计 比起 国产 国产机 还是 处于 完美	True	FAVOR
398	IphoneSE	完蛋.感觉iPhoneSE在中国市场又是5C的下场.完全就是5S外型	AGAINST	完蛋 感觉 iphonese 在 中国 市场 又 是 NUMBER c 下场 完全 就是 NUMBER s 外型	True	AGAINST
401	IphoneSE	5s、6、6s的se即便是没有给人耳目一新的感觉，但至少我认为se在这个价位就设计，系统等来说应该是最出色的。	FAVOR	NUMBER s NUMBER s se 即便 是 没有 给 人 耳目 耳目一新 一新 感觉 但 至少 我 认为 se 在 这个 价位 就 设计 系统 等 来说 应该 是 最出色 出色	True	FAVOR
404	IphoneSE	iPhone SE的振动不浑实有杂音，国产千元机的即视感，绝逼用了5s的振动马达存货	AGAINST	iphone se 振动 不 浑 实有 杂音 国产 千元 机 即 视 感 绝 逼 用 NUMBER s 振动 马达 存货	False	FAVOR
405	IphoneSE	我刚刚换的se 不好用丢给男朋友了，但是的确不好用啊喂	AGAINST	我 刚刚 换 se 不好 用 丢 给 男朋友 朋友 但是 的确 不好 用 啊 喂	True	AGAINST
408	IphoneSE	作为一款外观和功能都没有太大改变的产品，iPhone SE被认为是苹果进一步拓展中国市场的一种途径，其目标针对价格更为敏感的消费者。 	NONE	作为 一款 外观 功能 都 没有 太 大 改变 产品 iphone se 被 认为 是 苹果 进一步 一步 拓展 中国 市场 一种 途径 其 目标 针对 价格 更为 敏感 消费 消费者	False	FAVOR
410	IphoneSE	出这样的机器，会不会是当初5s的边角料的变相处理？	AGAINST	出 这样 机器 会 不会 是 当初 NUMBER s 边角 边角料 变相 变相处理 相处 处理	False	FAVOR
418	IphoneSE	还是等7，或者买6s，贵也贵不了多少，万一买个全身有毛病的，用不了几天的，给自己找麻烦的，不如不买，怕闹心	AGAINST	还是 等 NUMBER 或者 买 NUMBER s 贵 也 贵 不了 多少 万一 买 个 全身 有 毛病 用 不了 几天 给 自己 找麻烦 麻烦 不如 不 买 怕 闹心	True	AGAINST
420	IphoneSE	那种流畅的体验不正是和如今2016年发布的 iPhone SE 一模一样的吗。为什么5S会变卡？(即使还原重置) 为什么SE流畅？(和一三年的5S一样) 是不是厂商不更新软件手机就可以一直流畅下去？	NONE	那种 流畅 体验 不 正是 如今 NUMBER 年 发布 iphone se 一模一样 一样 吗 为什么 什么 NUMBER s 会 变 卡 即使 还原 重置 为什么 什么 se 流畅 一 三年 NUMBER s 一样 是不是 不是 厂商 不 更新 软件 手机 就 可以 一直 流畅 下去	False	FAVOR
422	IphoneSE	拼人品的时候到了！转盘转起来，大奖快到碗里来！我参加了活动“果粉福利 抢拍iphoneSE 三色可选 货到即发”	FAVOR	拼 人品 时候 到 转盘 转 起来 大奖 快 到 碗 里来 我 参加 活动 果粉 福利 抢拍 iphonese 三色 可选 货 到 即 发	True	FAVOR
424	IphoneSE	导致掉电如尿崩，晚上到家只有30%了，拿到新机是90%+的。没用过5s，就是感觉好尼玛膈手…流畅程度绝逼牛逼，毕竟2G运存+A9	FAVOR	导致 掉电 如 尿崩 晚上 到 家 只有 NUMBER 拿到 新机 是 NUMBER 没用 没用过 NUMBER s 就是 感觉 好 尼玛 膈 手 流畅 程度 绝 逼 牛 逼 毕竟 NUMBER g 运 存 a9	False	AGAINST
425	IphoneSE	难道是我人品爆差，两个都有问题，可是也说明手机本身有问题。请扩散周知，防止买到差的产品。 	AGAINST	难道 是 我 人品 爆 差 两个 都 有 问题 可是 也 说明 手机 本身 有 问题 请 扩散 周知 防止 买到 差 产品	False	FAVOR
429	IphoneSE	一般来说，这种情况在正常使用过程中慢慢消失。回头看看5、5S、5C就清楚了了。SE的按键松动倒是确实存在的	NONE	一般 一般来说 来说 这种 情况 在 正常 使用 过程 中 慢慢 消失 回头 看看 NUMBER s NUMBER c 就 清楚 se 按键 松动 倒 是 确实 存在	False	FAVOR
430	IphoneSE	如此的话这将是必然的陪衬，因为在这个价格段有iPhone 6这款热卖的产品，相比较之下iPhone SE的卖点并不多，然而其4寸屏却未必是大家喜欢的尺寸	NONE	如此 的话 这 将 是 必然 陪衬 因为 在 这个 价格 段 有 iphone NUMBER 这款 热卖 产品 相 比较 之下 iphone se 卖点 并不多 不多 然而 其 NUMBER 寸 屏 却 未必 是 大家 喜欢 尺寸	False	FAVOR
431	IphoneSE	已用两周，满意，尤其电池续航！	FAVOR	已 用 两周 满意 尤其 电池 续航	True	FAVOR
434	IphoneSE	操作和续航是se的优势，如果对手机的功能性要求不强，se倒是不错的选择。ps.用着最爽的其实是touch	FAVOR	操作 续航 是 se 优势 如果 对 手机 功能 功能性 要求 不 强 se 倒 是 不错 选择 ps 用 着 最爽 其实 是 touch	True	FAVOR
438	IphoneSE	但屏幕太大，影响了手感，相对说iphone se的手感肯定要好，但还是用着不太习惯，要是X极有mini版的就好了，也想使用下摩托罗拉的手机。	NONE	但 屏幕 太 大 影响 手感 相对 说 iphone se 手感 肯定 要 好 但 还是 用 着 不 太 习惯 要是 x 极 有 mini 版 就 好 也 想 使用 下 摩托 摩托罗拉 托罗 罗拉 手机	False	FAVOR
440	IphoneSE	iPhone SE的PP壳工厂已经出货了，明天买台SE测试一下先，手里没4寸机。睡觉了，又要生病了…	NONE	iphone se pp 壳 工厂 已经 出货 明天 买 台 se 测试 一下 先 手里 没 NUMBER 寸 机 睡觉 又 要 生病	False	FAVOR
448	IphoneSE	iPhone5 SE 一出来，对国内那些总想进军「高端」（主要是价格高）的厂商简直是当头一棒。同样三千块，我买你「高端」的 vivo 还是 OPPO 还是小米 5 高配版呢？	FAVOR	iphone5 se 一 出来 对 国内 那些 总 想 进军 高端 主要 是 价格 高 厂商 简直 是 当头 当头一棒 同样 三千 三千块 千块 我 买 你 高端 vivo 还是 oppo 还是 小米 高 配 版 呢	True	FAVOR
449	IphoneSE	完全不担心它的质量啊。i5的时候摔的屏幕都碎完了，完全不能显示，外壳也掉了……仍然可以连接电脑备份资料。	FAVOR	完全 不 担心 它 质量 啊 i5 时候 摔 屏幕 都 碎 完 完全 不能 显示 外壳 也 掉 仍然 可以 连接 电脑 备份 资料	False	AGAINST
450	IphoneSE	4月22日消息，苹果下调了旗下iPhone SE/6/6s在日本的售价，降价幅度达10%	NONE	NUMBER 月 NUMBER 日 消息 苹果 下调 旗下 iphone se NUMBER s 在 日本 售价 降价 幅度 达 NUMBER	False	AGAINST
452	IphoneSE	iPhone SE的Sim卡针和以前的造型有所不同，更像是一根曲别针。	NONE	iphone se sim 卡 针 以前 造型 有所 有所不同 不同 更 像是 一根 曲别针 别针	False	FAVOR
461	IphoneSE	#iPhoneSE# 的电源键/锁屏键 好松啊。一晃直响，同事买的也这样，是都这样么…	AGAINST	iphonese 电源 键 锁 屏 键 好 松 啊 一晃 直 响 同事 买 也 这样 是 都 这样 么	False	FAVOR
463	IphoneSE	iPhone前段时间出的一部se简直让我眼前一亮啊，5S的外观造型，却是6S的配置 好好挣钱，争取早日换机	FAVOR	iphone 前段 前段时间 段时间 时间 出 一部 se 简直 让 我 眼前 眼前一亮 一亮 啊 NUMBER s 外观 造型 却是 NUMBER s 配置 好好 挣钱 争取 早日 换机	False	AGAINST
470	IphoneSE	合租室友一起三个人，不是一个系统，不入一个门 wait for iPhoneSE	FAVOR	合租 室友 一起 三个 人 不是 一个 系统 不 入 一个 门 wait for iphonese	True	FAVOR
471	IphoneSE	别拿5c说事，上市季度，定位都不一样。	FAVOR	别 拿 NUMBER c 说 事 上市 季度 定位 都 不 一样	False	AGAINST
493	IphoneSE	Iphone SE 的手感实在是太好了	FAVOR	iphone se 手感 实在 是 太好了	False	AGAINST
496	IphoneSE	5S的外表，6S的内心，iPhoneSe却是在苹果家族转型升级中推出的非常低廉的休憩！	FAVOR	NUMBER s 外表 NUMBER s 内心 iphonese 却是 在 苹果 家族 转型 升级 中 推出 非常 低廉 休憩	True	FAVOR
498	IphoneSE	一点都不比国产的手机贵。	FAVOR	一点 都 不 比 国产 手机 贵	False	AGAINST
505	IphoneSE	今晚iphone春季发布会，发布新机iphoneSE！大家拭目以待看看跟我手上用的是不是一摸一样 传闻电源开机键是在上面的不是侧面	NONE	今晚 iphone 春季 发布 发布会 发布 新机 iphonese 大家 拭目 拭目以待 以待 看看 跟 我 手上 用 是不是 不是 一 摸 一样 传闻 电源 开机 键 是 在 上面 不是 侧面	False	FAVOR
509	IphoneSE	我嫌弃凸出的摄像头，所以比较喜欢5S和SE	FAVOR	我 嫌弃 凸出 摄像 摄像头 像头 所以 比较 喜欢 NUMBER s se	True	FAVOR
510	IphoneSE	同一个无线，iphone5的上网速度比iphoneSE快三倍= =……SE的图片和视频还老刷不出来……SE一旦更新程序，整体网络就卡的不行，包括我的笔记本的网络……重置了网络关了定位也没有变化……唉，下下周末要拿去旗舰店看看……	AGAINST	同一 同一个 一个 无线 iphone5 上网 速度 比 iphonese 快 三倍 se 图片 视频 还 老 刷 不 出来 se 一旦 更新 程序 整体 网络 就 卡 不行 包括 我 笔记 笔记本 网络 重置 网络 关 定位 也 没有 变化 唉 下 下 周末 要 拿 去 旗舰 旗舰店 看看	True	AGAINST
516	IphoneSE	摔不坏,耐用,内存大,不死机,像素好	FAVOR	摔 不坏 耐用 内存 大 不 死机 像素 好	True	FAVOR
524	IphoneSE	回归了小尺寸的设计，那么问题来了：你是从几代手机开始，对苹果手机无感的？	AGAINST	回归 小 尺寸 设计 那么 问题 来 你 是从 几代 手机 开始 对 苹果 手机 无感	False	FAVOR
526	IphoneSE	性能流畅性也秒杀安卓旗舰，拍照也是旗舰品质，续航也还不赖，ios的生态也确实舒适。小屏不爽了不还有大屏安卓替代么，再大还有笔记本跟电视呢。	FAVOR	性能 流畅 流畅性 也 秒杀 安 卓 旗舰 拍照 也 是 旗舰 品质 续航 也 还 不赖 ios 生态 也 确实 舒适 小 屏 不爽 不 还有 大 屏 安 卓 替代 么 再 大 还有 笔记 笔记本 跟 电视 呢	False	AGAINST
538	IphoneSE	配备1GB RAM+16GB ROM/64GB ROM内存组合，1200万像素主摄像头，支持4K视频录制，支持Apple Pay功能。16GB版售价3288元，64GB版售价4088元。	FAVOR	配备 NUMBER gb ram NUMBER gb rom NUMBER gb rom 内存 组合 NUMBER 万 像素 主 摄像 摄像头 像头 支持 NUMBER k 视频 录制 支持 apple pay 功能 NUMBER gb 版 售价 NUMBER 元 NUMBER gb 版 售价 NUMBER 元	True	FAVOR
545	IphoneSE	我就想知道它的主要功能是什么。 有没有特殊的功能	NONE	我 就 想 知道 它 主要 功能 是 什么 有没有 没有 特殊 功能	False	FAVOR
551	IphoneSE	起码苹果的想法是很好的，就等你了	FAVOR	起码 苹果 想法 是 很 好 就 等 你	True	FAVOR
556	IphoneSE	许多预订用户都在第一时间拿到了真机。然而欣喜之余，不少用户发现，iPhone SE存在黄屏问题	NONE	许多 预订 用户 都 在 第一 时间 拿到 真 机 然而 欣喜 之 余 不少 用户 发现 iphone se 存在 黄 屏 问题	False	AGAINST
557	IphoneSE	有特色，界面也是很有感觉	FAVOR	有 特色 界面 也 是 很 有 感觉	True	FAVOR
561	IphoneSE	但手感和质感方面上不及6系，下不及4S，其他待使用后感受。	AGAINST	但 手感 质感 方面 上 不及 NUMBER 系 下 不及 NUMBER s 其他 待 使用 后 感受	True	AGAINST
572	IphoneSE	作为售价相对低廉的一款 iPhone，并且具备与 iPhone 6S 几乎相同的性能，这点务必会吸引不少低消费人群和 Android 阵营的用户，进一步去压榨潜在用户可能才是苹果推出 iPhone SE 的真正目的。	AGAINST	作为 售价 相对 低廉 一款 iphone 并且 具备 与 iphone NUMBER s 几乎 相同 性能 这点 务必 会 吸引 不少 低 消费 人群 android 阵营 用户 进一步 一步 去 压榨 潜在 潜在用户 用户 可能 才 是 苹果 推出 iphone se 真正 目的	True	AGAINST
574	IphoneSE	iPhone SE已有货！小6s，作为苹果史上性价比最高的手机，值得入手。	FAVOR	iphone se 已有 货 小 NUMBER s 作为 苹果 史 上 性价比 最高 手机 值得 入手	False	AGAINST
578	IphoneSE	换了深空灰的iPhone se之后一点都不想买手机壳了，就是喜欢他背面的颜色，反正我是不用手机壳了，先这么用着吧，如果有了磕碰也许会改变主意	FAVOR	换 深空 灰 iphone se 之后 一点 都 不想 买手 买手机 手机 壳 就是 喜欢 他 背面 颜色 反正 我 是 不用 手机 壳 先 这么 用 着 如果 有 磕碰 也许 会 改变 主意	False	AGAINST
585	IphoneSE	价格都是亮点！如果不是和5s长得一样，我都想换掉5s了！	FAVOR	价格 都 是 亮点 如果 不是 NUMBER s 长 得 一样 我 都 想 换掉 NUMBER s	True	FAVOR
587	IphoneSE	WIFI-MIMO、气压计，指纹识别还是第一代，前置120万，毕竟讲了半天回收和环保，哪个智障去买翻新机	AGAINST	wifi mimo 气压 气压计 指纹 指纹识别 识别 还是 第一 第一代 一代 前置 NUMBER 万 毕竟 讲 半天 回收 环保 哪个 智障 去 买 翻新 机	False	FAVOR
592	IphoneSE	买SE性价比超低...不如买华为P9或者OPPO_R9 .苹果这是要自砸招牌，硬件上不占优势，系统上没安卓自在。苹果7出来估计也就那样，长此以往苹果可以退出中国市场了	AGAINST	买 se 性价比 超低 不如 买 华为 p9 或者 oppo r9 苹果 这 是 要 自 砸 招牌 硬件 上 不 占优 占优势 优势 系统 上 没 安 卓 自在 苹果 出来 估计 也 就 那样 长此以往 以往 苹果 可以 退出 中国 市场	False	FAVOR
