ID	TARGET	TEXT	STANCE	WORDS	LENGTH
127	IphoneSE	现在用小屏的人还是挺多的，不是所有人都对大屏感冒	FAVOR	现在 用 小 屏 人 还是 挺 多 不是 所有 所有人 有人 都 对 大 屏 感冒	17
128	IphoneSE	来到中国就这么贵了，坚决不买。	AGAINST	来到 中国 就 这么 贵 坚决 不 买	8
129	IphoneSE	，，  没有我6s好。	AGAINST	没有 我 number s 好	5
130	IphoneSE	苹果系统的易用性更不用说。只是用过大屏幕的，很难在接受小屏了，retina也不行…	FAVOR	苹果 系统 易用 易用性 更 不用 不用说 只是 用 过 大屏幕 屏幕 很 难 在 接受 小 屏 retina 也 不行	21
131	IphoneSE	居然黄屏，算啦。等iPhone7好了	AGAINST	居然 黄 屏 算啦 等 iphone7 好	7
132	IphoneSE	自从用了plus，就再也不想用小屏了	AGAINST	自从 用 plus 就 再也 不想 用 小 屏	9
133	IphoneSE	最便宜的iphone	FAVOR	最 便宜 iphone	3
134	IphoneSE	或者小屏幕问题，这些可能是因人而异的，在我看来，因为我的略高手也稍微大一点，所以SE握在我手上也没太大的难受感。	FAVOR	或者 小 屏幕 问题 这些 可能 是 因人 因人而异 在我看来 看来 因为 我 略 高手 也 稍微 大 一点 所以 se 握 在 我 手上 也 没 太大 难受 感	30
135	IphoneSE	其中主要是金色版本，而这些iPhone SE在上架大约一小时后便卖个精光。而iPhone SE可能在美国本土并没有带来太大的效应。	NONE	其中 主要 是 金色 版本 而 这些 iphone se 在 上架 大约 一 小时 后 便 卖 个 精光 而 iphone se 可能 在 美国 本土 并 没有 带来 太 大 效应	32
136	IphoneSE	还是苹果真的不行了。	AGAINST	还是 苹果 真的 不行	4
137	IphoneSE	iPhoneSE黄屏验证了一句俗语便宜没好货	AGAINST	iphonese 黄 屏 验证 一句 俗语 便宜 没 好 货	10
138	IphoneSE	讓你拍攝精彩絕倫的相片和 4K 影片；更有 Live Photos，隨時讓你的影像生動活現。這一切，都令這部外形小巧的 iPhone，處處大放精彩。	FAVOR	讓 你 拍 攝 精彩 絕 倫 相片 number k 影片 更 有 live photos 隨 時 讓 你 影像 生 動 活 現 這 一切 都 令 這 部 外形 小巧 iphone 處 處 大 放 精彩	38
139	IphoneSE	红米 Note3 的指纹解锁成功率「感人」，iPhone SE 隔着 PE 手套都可以成功解锁……	FAVOR	红 米 note3 指纹 解锁 成功 成功率 功率 感人 iphone se 隔 着 pe 手套 都 可以 成功 解锁	19
140	IphoneSE	还以为是前几年，苹果贵依然大面积有人买，现在和苹果媲美的手机太多了。。	AGAINST	还 以为 是 前 几年 苹果 贵 依然 大面 大面积 面积 有人 买 现在 苹果 媲美 手机 太 多	19
141	IphoneSE	摄像头是平的耶！	FAVOR	摄像 摄像头 像头 是 平 耶	6
142	IphoneSE	屏幕就是轻微上下浮动。就几个点用力按才有小声音。se力度更轻，面积更大。声音更响。希望有同样买se的同学看看自己手机右侧屏幕。用力按是否有声音	AGAINST	屏幕 就是 轻微 上下 浮动 就 几个 点 用力 按 才 有 小 声音 se 力度 更 轻 面积 更 大 声音 更 响 希望 有 同样 买 se 同学 看看 自己 手机 右侧 屏幕 用力 按 是否 有 声音	40
143	IphoneSE	而据最新进展，A9、M9的希望越来越大。存储容量方面，iPhone 5SE仍然会是16GB起步，然后就是64GB。	NONE	而 据 最新 最新进展 新进展 进展 a9 m9 希望 越来 越来越 大 存储 存储容量 容量 方面 iphone number se 仍然 会 是 number gb 起步 然后 就是 number gb	29
144	IphoneSE	蓝色屏幕（冷色调）有蓝光短波，刺激视网膜，引起眼压升高和青光眼。	FAVOR	蓝色 屏幕 冷色 冷色调 色调 有 蓝光 短波 刺激 视网 视网膜 网膜 引起 眼压 升高 青光 青光眼	17
145	IphoneSE	退了退了。”想想SE也是够可怜。	AGAINST	退 退 想想 se 也 是 够 可怜	8
146	IphoneSE	但屏幕尺寸略小，需要适应，续航能力一般，充电速度一般。	FAVOR	但 屏幕 尺寸 略 小 需要 适应 续航 能力 一般 充电 速度 一般	13
147	IphoneSE	但是主要集中于美版、港版——毕竟这两个版本更低的价格摆着呢。	FAVOR	但是 主要 集中 于 美版 港版 毕竟 这 两个 版本 更 低 价格 摆 着 呢	16
148	IphoneSE	最无聊的一次发布，disappointed	AGAINST	最 无聊 一次 发布 disappointed	5
149	IphoneSE	一直纠结是随便买个便宜的手机挺半年等出iPhone7呢，还是买个SE等出iPhone7s.iPhone8.iPhone8s.iPhone9……呢。这一些的纠结都来源于q i o n g 穷	NONE	一直 纠结 是 随便 买 个 便宜 手机 挺 半年 等 出 iphone7 呢 还是 买 个 se 等 出 iphone7s iphone8 iphone8s iphone9 呢 这 一些 纠结 都 来源 来源于 源于 穷	33
150	IphoneSE	屏幕有问题。压爆了显示ic	AGAINST	屏幕 有 问题 压 爆 显示 ic	7
151	IphoneSE	你还是换吧。。	AGAINST	你 还是 换	3
152	IphoneSE	天哪！这个价格太爆炸了，国产手机大危机？？	FAVOR	天 哪 这个 价格 太 爆炸 国产 国产手机 手机 大 危机	11
153	IphoneSE	当然也有人认为它可以让苹果焕发又一春。	NONE	当然 也 有人 认为 它 可以 让 苹果 焕发 又 一 春	12
154	IphoneSE	我感觉除了se所有都要完，不直安卓要完包括苹果6的所有衍生型号也都要完，问啥库克船长不愿意一剑封喉呢	AGAINST	我 感觉 除了 se 所有 都 要 完 不 直 安 卓 要 完 包括 苹果 number 所有 衍生 型号 也 都 要 完 问 啥 库克 船长 不 愿意 一剑 封 喉 呢	34
155	IphoneSE	感觉不如红米 note3 快。	AGAINST	感觉 不如 红 米 note3 快	6
156	IphoneSE	尽管在产品定价方面愈发咄咄逼人，分析师却预计，廉价iPhone只会给苹果智能手机销量带来小幅提升。	NONE	尽管 在 产品 定价 方面 愈发 咄咄 咄咄逼人 逼人 分析 分析师 却 预计 廉价 iphone 只 会 给 苹果 智能 智能手机 能手 手机 销量 带来 小幅 提升	27
157	IphoneSE	应该不会通过降价来提高销量，毕竟品牌效应。	NONE	应该 不会 通过 降价 来 提高 销量 毕竟 品牌 品牌效应 效应	11
158	IphoneSE	尽管配置出来的时候满满的失望 不过今晚看完发布会又动了买的念头 别再说不如买个5s了 真正用了5s就知道了 iOS7系统已经处于被淘汰的边缘了 越来越多的应用已经放弃iOS7了 可是如果升到iOS9又会卡得要死 基本跟板砖无异 出了se后 5s真的是走到末路了	AGAINST	尽管 配置 出来 时候 满满 满满的 失望 不过 今晚 看 完 发布 发布会 又 动 买 念头 别 再说 不如 买 个 number s 真正 用 number s 就 知道 ios7 系统 已经 处于 被 淘汰 边缘 越来 越来越 多 应用 已经 放弃 ios7 可是 如果 升到 ios9 又 会 卡 得 要死 基本 跟 板砖 无异 出 se 后 number s 真的 是 走到 末路	66
159	IphoneSE	因为售价便宜，因此利润率大幅降低。	AGAINST	因为 售价 便宜 因此 利润 利润率 大幅 降低	8
160	IphoneSE	手机市场整体饱和了，销量是相对的，亚太厂商不好好把心思放在产品上，就知道背地抹黑别人。	FAVOR	手机 市场 整体 饱和 销量 是 相对 亚太 厂商 不 好好 把 心思 放在 产品 上 就 知道 背 地 抹黑 别人	22
161	IphoneSE	iPhone SE印度没人要：贵的离谱	AGAINST	iphone se 印度 没人 要 贵 离谱	7
162	IphoneSE	昨天在手机城看到一个卖小米五标准版的居然卖2880我想说还不如多几百买个iPhonese呢	FAVOR	昨天 在 手机 手机城 看到 一个 卖 小米 五 标准 标准版 居然 卖 number 我 想 说 还 不如 多 几百 买 个 iphonese 呢	25
163	IphoneSE	App Store 进去时候有时会卡住 需要重启	AGAINST	app store 进去 时候 有时 会 卡住 需要 重启	9
164	IphoneSE	因为苹果店的服务态度吼吼啊，苏宁就是一坨屎啊，靴靴。	NONE	因为 苹果 店 服务 服务态度 态度 吼吼 啊 苏宁 就是 一 坨 屎 啊 靴 靴	16
165	IphoneSE	基本找不到设计精良的小屏安卓手机了。而这部分市场需求依然巨大，安卓厂商们能否上点心？	FAVOR	基本 找 不到 设计 精良 小 屏 安 卓 手机 而 这部 这部分 部分 市场 市场需求 需求 依然 巨大 安 卓 厂商 们 能否 上 点心	26
166	IphoneSE	还不贵，销量肯定不错。对于一个外设服务商，我只想说，谢谢	FAVOR	还 不贵 销量 肯定 不错 对于 一个 外设 服务 服务商 我 只 想 说 谢谢	15
167	IphoneSE	之前各种预测的iphoneSE真的出现了 只不过预测的都是SE采用6s的外观 没想到用的还是5s…猜中了开头没猜中结局啊	AGAINST	之前 各种 预测 iphonese 真的 出现 只不过 不过 预测 都 是 se 采用 number s 外观 没想 没想到 想到 用 还是 number s 猜中 开头 没 猜中 结局 啊	29
168	IphoneSE	我觉得这么大的市场应该应该体验，调查一下中国人的喜好再出手机。不要每次总是却一点。	AGAINST	我 觉得 这么 大 市场 应该 应该 体验 调查 一下 中国 人 喜好 再 出 手机 不要 每次 总是 却 一点	21
169	IphoneSE	卧槽卧槽。。这个价格我有点心动 不过用这玩意别人看起来就跟5s一毛一样	NONE	卧槽 卧槽 这个 价格 我 有点 心动 不过 用 这 玩意 别人 看起 看起来 起来 就 跟 number s 一 毛 一样	22
170	IphoneSE	人家又不傻，能发布4寸机，肯定这方面还是有市场的（个人并不喜欢大屏），苹果能从大屏回归小屏，国产机敢玩吗？而且被誉为史上最便宜的苹果，国产机迎接好挑战了吗。感觉必定对安卓中高端有一定冲击！（个人理解，不喜勿喷）	FAVOR	人家 又 不 傻 能 发布 number 寸 机 肯定 这方 这方面 方面 还是 有 市场 个人 并 不 喜欢 大 屏 苹果 能 从 大 屏 回归 小 屏 国产 国产机 敢 玩 吗 而且 被誉为 誉为 史 上 最 便宜 苹果 国产 国产机 迎接 好 挑战 吗 感觉 必定 对 安 卓 中 高端 有 一定 冲击 个人 理解 不 喜 勿 喷	65
171	IphoneSE	两成苹果用户仍在用iPhone 6之前机型，新兴市场期待低价机型。对销量停滞的苹果来说，这块数千万销量的细分蛋糕不容放弃。	NONE	两成 苹果 用户 仍 在 用 iphone 之前 机型 新兴 市场 期待 低价 机型 对 销量 停滞 苹果 来说 这块 数千 数千万 千万 销量 细分 蛋糕 不容 放弃	28
172	IphoneSE	但最近用的聊天软件kakao talk却让我升级最新版本，不升级就不能使用，以此逼我不得不换手机了。喜欢小屏幕的我，买iPhone SE 还是等iPhone 7？	NONE	但 最近 用 聊天 软件 kakao talk 却 让 我 升级 最新 版本 不 升级 就 不能 使用 以此 逼 我 不得 不得不 换 手机 喜欢 小 屏幕 我 买 iphone se 还是 等 iphone	35
173	IphoneSE	关于iPhone se，其实我只是感兴趣那个护眼的功能 毕竟每天晚上即便屏幕亮度调到最低也还是觉得好亮好刺眼……	FAVOR	关于 iphone se 其实 我 只是 感兴 感兴趣 兴趣 那个 护眼 功能 毕竟 每天 每天晚上 晚上 即便 屏幕 亮度 调 到 最低 也 还是 觉得 好 亮 好 刺眼	29
174	IphoneSE	官翻版iPhone 5S，你值得拥有——iPhone SE	FAVOR	官 翻版 iphone number s 你 值得 拥有 iphone se	10
175	IphoneSE	iPhone SE 是一部定位及其精准的手机，目标人群就是那些喜欢 iOS 系统和小尺寸手机的消费者，不得不说库克还是很会做生意的。让尽可能多的用户进入 Apple 的产品生态中去，这也是 Apple 一贯的做法。	FAVOR	iphone se 是 一部 定位 及其 精准 手机 目标 人群 就是 那些 喜欢 ios 系统 小 尺寸 手机 消费 消费者 不得 不得不 说 库克 还是 很 会 做生意 生意 让 尽可 尽可能 可能 多 用户 进入 apple 产品 生态 中 去 这 也 是 apple 一贯 做法	47
176	IphoneSE	IPhone6s和iphoneSE傻傻分不清楚	AGAINST	iphone6s iphonese 傻傻 分不清 分不清楚 清楚	6
177	IphoneSE	不过配置还是可喜的，当个备用机好不错，比一些廉价的安卓机好一些	NONE	不过 配置 还是 可喜 当 个 备用 备用机 好 不错 比 一些 廉价 安 卓 机 好 一些	18
178	IphoneSE	是说新的iPhoneSE性能和6S一样强大 像素高 但是价钱才只有6S得一半儿 是吗？	NONE	是 说 新 iphonese 性能 number s 一样 强大 像素 高 但是 价钱 才 只有 number s 得 一半 一半儿 半儿 是 吗	23
179	IphoneSE	外观又是5S的。我用6，就换了5Se	FAVOR	外观 又 是 number s 我 用 number 就 换 number se	12
180	IphoneSE	为啥出32G的那么难？标配虽说三千多，那顶配的不就4K起步了！其实，它并不便宜！	AGAINST	为啥 出 number g 那么 难 标配 虽说 三千 三千多 千多 那 顶 配 不 就 number k 起步 其实 它 并 不 便宜	24
181	IphoneSE	年轻人的第一台iPhone。	FAVOR	年轻 年轻人 第一 第一台 一台 iphone	6
182	IphoneSE	3月31日就开始销售， 决定入手一个，毕竟真的不喜欢大屏手机。 不管苹果多好，没中间的都是浮云。	FAVOR	number 月 number 日 就 开始 销售 决定 入手 一个 毕竟 真的 不 喜欢 大 屏 手机 不管 苹果 多 好 没 中间 都 是 浮云	26
183	IphoneSE	到底要不要入iPhone SE？？？5s的外观6s的配置很吸引我啊	FAVOR	到底 要 不要 入 iphone se number s 外观 number s 配置 很 吸引 我 啊	16
184	IphoneSE	看了评论和网上商城的一些评论就知道，很多买这款手机的人以前用的都是5或者5S，几乎没有以前买大屏手机的用户来买这个手机，这说明了什么？很明显该手机就是用来迎合那些舍不得花钱买6而又想继续装苹果B的人。	AGAINST	看 评论 网上 网上商城 商城 一些 评论 就 知道 很多 买 这款 手机 人 以前 用 都 是 number 或者 number s 几乎 没有 以前 买 大 屏 手机 用户 来 买 这个 手机 这 说明 什么 很 明显 该 手机 就是 用来 迎合 那些 舍不得 不得 花钱 花钱买 number 而 又 想 继续 装 苹果 b 人	58
185	IphoneSE	iPhonese还不错还有玫瑰金	FAVOR	iphonese 还 不错 还有 玫瑰 金	6
186	IphoneSE	今天去苹果店试玩，觉得iPhoneSE真的很鸡肋	AGAINST	今天 去 苹果 店 试玩 觉得 iphonese 真的 很 鸡肋	10
187	IphoneSE	但是外观跟5S一样，不知道是不是5S回收的	AGAINST	但是 外观 跟 number s 一样 不 知道 是不是 不是 number s 回收	13
188	IphoneSE	大部分的人还不会用手机办公，所以大屏幕对大部分老百姓也没必要的。	FAVOR	大部 大部分 部分 人 还 不会 用 手机 办公 所以 大屏幕 屏幕 对 大部 大部分 部分 老百姓 百姓 也 没 必要	21
189	IphoneSE	智如6S的iPhoneSE出现了，还有京东以旧换新大政策，怪不得三十多万人已经在京东预约购买了SE，你不准备加一个？	FAVOR	智 如 number s iphonese 出现 还有 京东 以旧换新 换新 大 政策 怪不得 不得 三十 三十多 三十多万 十多 十多万 多万 人 已经 在 京东 预约 购买 se 你 不 准备 加 一个	32
190	IphoneSE	iPhone se这样的价格，简直是福利	FAVOR	iphone se 这样 价格 简直 是 福利	7
191	IphoneSE	史上最便宜的iPhone，我这5s是不是可以得瑟冒充一把了。 	FAVOR	史 上 最 便宜 iphone 我 这 number s 是不是 不是 可以 得 瑟 冒充 一把	16
192	IphoneSE	这条评论来自单手打字的SE	FAVOR	这 条 评论 来自 单手 打字 se	7
193	IphoneSE	也再次踏上了旧瓶装新酒的路子，继几个月前VSD3系列更新之后，VSD5系列更新到了NEW VSD5S，那NEW到底NEW在哪呢？	AGAINST	也 再次 踏上 旧 瓶装 新 酒 路子 继 几个 月前 vsd3 系列 更新 之后 vsd5 系列 更新 到 new vsd5s 那 new 到底 new 在 哪 呢	28
