ID	TARGET	TEXT
710	转基因食品	杂交水稻不是两种自然作物杂交，杂交父本基因也是人工修饰过的，不是通过基因优胜劣汰。而是通过基因随意组合出多个性质选择自己需要的。抹黑我们伟大的科学家的是反转的人。 转基因改变自然作物的基因是可控的，杂交也是人工改变自然作物基因是不可控的。转基因会杀死的精子导致不育是早就戳穿的谎言
711	转基因食品	我觉得想商业化也可以，但必须标志明确。多年后再看国人的身体情况。。反正我是不会吃转基因的，谁爱吃不吃\
712	转基因食品	转基因确实是好东西，看看方舟子吃了转基因头都秃成啥样了[鼓掌][鼓掌]
713	转基因食品	但是杂交至少都是水稻 转基因是把一种东西的基因放到另一种里去 关键不是技术的问题 科学本身就是双刃剑 而是 用的人是什么目的 还有一种科技要推广是要长期测试的 如果我们不反对当前这样的快速市场化 那么我们自己就成了小白鼠 我是觉得这点我不喜欢 不是科技本身不好
714	转基因食品	说下一代的我也醉了…你有什么科学依据下一代会受损伤…你以为基因真的那么容易整合到你的染色体DNA而且还是生殖细胞的染色体DNA上？那么容易整合那你几十年吃的东西里面的基因不知道有多少都跑你染色体上了，你染色体都变异无数回了[拜拜]
715	转基因食品	一群人都认为政府要害老百姓，要把老百姓杀逛光了！！！哈哈哈哈哈哈哈哈
716	转基因食品	无知的人类，本喵吃了不少变异的老鼠也是跟着进化了。[喵喵]
717	转基因食品	在告诉你们这群脑残，你们除了发至愚蠢的大脑的情绪表达，你们会什么，一点常识都不懂，就知道谩骂和嘲笑，转基因安全的理由可以千百种，说一天给你们都说不玩，你们说出一个转基因的危害的证据，（证据要经过检验的，不要到网上随便找个文章就拿了），去权威的论文杂志上找，找出来了我跟你PK，
718	转基因食品	在告诉你们，你们以为人类和动物能 吸收基因吗？ 基因可以吸收吗？ 不懂了吧，基因是不能吸收的，到了你的肚子里，都变成了4种脱氧核苷酸，吃转基因你的基因就转了，一群傻逼，那你每天吃了那么多的食物，每个食物里都有基因，你们基因转了吗？
719	转基因食品	各位都没什么好争的 一样东西好不好不是光看它的科学理论推测的 要看长期的测试结果的 而我们就是正在或者将要被测试的小白鼠 科学技术本来就是双刃剑 转基因技术本身是中性的 但是和市场搞在一起 就很可能造成垄断 而且严重危害物种多样性
720	转基因食品	吃着袁隆平的大米抵制转基因我也是醉了 中国基础教育除了教知识 教不会这些人思考啊
721	转基因食品	你们知道杂交水稻理论上的风险性远远高过转基因水稻吗？ 杂交是无序的，转基因是有序的，杂交在培育过程中通过重金属，X射线改变基因，你们知道吗？ 这你们都敢吃，转基因的反而不敢吃，你们知道什么，论风险杂交远远大于转基因，杂交都安全，转基因凭什么不安全，
722	转基因食品	转因基可能失去原有的保健作用！间接也是有害的！纯情天然是最有市场的！世界各国的人都更爱纯天然！搞转基因将来卖谁？为什么不学好？！！！！！！！！！！！！！！！！！
723	转基因食品	普及转基因最好的方式，应该是在机关食堂先推广开来，因为民众普遍认为机关单位里吃的总是最好的，我肯定会吃。
724	转基因食品	科学上从未说过转基因不好！只是有个别砖家说转基因会有风险。具体啥风险砖家也不知道.然后中国老百姓就传开了转基因不能吃.崔永元到现在也说不出转基因哪不好！只能说国外都不吃！国外还不吃松花蛋臭豆腐呢！最早的育种是发个卫星。在外太空辐射下看随机变异能有好结果木有现在可控了你们还担心狗屁！
725	转基因食品	转基因大米就是好，无毒，少农药，保护环境，支持转基因，中国应该大规模推广，让那些反对转基因的人见鬼去吧
726	转基因食品	试吃是什么节奏？证明它不是毒大米？？吃完以后不会立即毙命？？安不安全不是吃口米饭就能判定的。你可以选择吃，但我也要求保留不吃的权利。
727	转基因食品	支持转基因，那些不懂的傻逼别说了，你们高中生物都没毕业的人，谈什么反转基因，就跟当年清朝反对修铁路动了龙脉一样愚蠢，看来中国人的愚蠢是在骨子里的
728	转基因食品	袁隆平那个不是转基因的，如果是转基因就不用找雄性不育株找那么久了
729	转基因食品	拜托，现在买油买米上面都会有标注是否转基因好伐，不买就不买，没人逼你。下次再反对的时候拿出点科学道理别瞎吠。
730	转基因食品	转基因主要是美国开发，现在美国都不用了。美国的转基因大豆出口到中国换我们的非转基因大豆。
731	转基因食品	吃一次和天天吃，能一样吗？我不能证明转基因食品有害，但在确定它安全之前，我拒绝
732	转基因食品	吃一顿能表达个啥玩意儿？有谁说过，吃了一颗霉变的花生就一定会得癌症么？！有事没事都他妈这么喜欢花钱搞噱头，搞广告，搞赞助...谁管你。。吃个饭，也要说成是科普，自己还真当自己是个狗屎。[挖鼻屎][挖鼻屎][挖鼻屎][挖鼻屎][挖鼻屎]
733	转基因食品	呵呵，但愿他们连续吃上二十年，再来科普更有说服力！还要问他们一下，据说农业部幼儿园不允许有转基因食品，如果属实，这又说明了什么问题？
734	转基因食品	我一直没想明白转基因不好在哪里
735	转基因食品	我就觉得奇了个怪了，袁隆平那不是转基因大米么，严格意义上最大的转基因了，居然人人吃还给他颁奖，这目标明确理论上更安全的的转基因就人人都说不好
736	转基因食品	我认为转基因的没什么大不了，要不然国家费这麽大事，研究的东西不能用，怎么可能
737	转基因食品	人种不同，美国人没事，亚洲人就一定没事？橘生淮北则为橘，淮南为枳的道理你不会不知道吧。而且夸夸其谈转基因好，真要吃的时候，全部领导都没一个吃～自己都不敢试该怎么树立社会信任感
738	转基因食品	天呀，你知道你吃什么？你确定？不看转基因标识就等于不看生产日期和保质期，你不要说你不吃过饭就等于不吃面，生产日期保质期看了就没问题？你就是一个只看生产日期保质期的人吧，你好意思。你的智商呀
739	转基因食品	怎么可能没有问题呢  又忽悠老百姓[挖鼻屎]
740	转基因食品	搞笑哦，转基因技术让谁不能好好活着了？美国人吃了那么多怎么不见有事啊？
741	转基因食品	仿佛支持转基因的都背负原罪一样
742	转基因食品	关键问题是转基因在科学界内部有没有定论？如果你连一个搞转基因研究的人都不能说服，怎么去说服普通民众呢？
743	转基因食品	大哥，前段时间还在争论转基因标识问题，我买的大豆油只在一个不起眼的地方，用极小的字体进行了标识，另外，我所在的武汉有大量转基因非法滥种，部队也严禁食用转基因食品，这些种种既然是科学的，安全的，放心的，又何必故弄玄虚，让大家怀疑呢？
744	转基因食品	同遗憾。部分人把不信任感盲目转嫁到自己毫无所知的领域，而且还很坚定。
745	转基因食品	以身作则，何必打口水仗。自己吃、小孩吃、孙子吃，全家吃几十年，大伙自然信了。我相信没什么人反对投资搞这方面的研究。现在才多少年？隔代遗传研究的数据、得出的结论充分吗？[疑问][疑问]哈佛、斯坦福、霍普金斯医学院的校长会这么说吗？
746	转基因食品	问题是国外才是吃转基因比较普及的地方
747	转基因食品	辩论这玩意你说服不了我，我说服不了你，只会增加彼此本身的固念。对于转基因我只有一个标准，带头宣传的官员和科学家子女都在国内，而且不是外籍。只要把这些公开，相信就没有那么多的质疑了。
748	转基因食品	怎么可能没有问题呢  又忽悠老百姓[挖鼻屎]
749	转基因食品	小学生每年接受的各种实验多了，转基因方面监管的算是很严了。转基因在美国都上市二十年了，安全性没问题。祸国殃民的说法恰恰是阻挠中国转基因发展的势力。结果是中国土地不可恢复的退化由于化肥农药过度使用。外国转基因产品必然占领中国市场
750	转基因食品	呵呵，一帮自以为是的高端人士，动不动就担心国民智商，也是醉了，你们这么乐意吃就吃啊，智商这么高还来发什么微博，去吃你的转基因啊。这科学家也是醉了，商业生产是你的科研项目？卖不卖钱是投资商的事，需要你管？
751	转基因食品	科学家不积极发声，媒体不公正报道，以至于转基因在中国遇到这样的情景，不是时候出来说一句很遗憾就可以逆转的，科学家敢站出来为转基因发声吗？
752	转基因食品	我相信科学家，比信那些无知民众可靠的多。
753	转基因食品	1经过审核的转基因是安全的，这一点任何一个生物学一年级本科生都能很清楚的用实质相同原理告诉你。2其实我国转基因的管理十分严格，一个新品种至少十年审核时间才能上市。3知情权就更没有问题，中国是世界上唯一强制标识的国家，如果你有不标识证据我帮你举报。妄加猜测没有意义
754	转基因食品	排斥转基因的反智前线
755	转基因食品	恐惧你们的不是转基因，而是你们内心的无知和愚昧。正如你们一百多年前惧怕洋人的工业机器。
756	转基因食品	转基因是否安全对于现在的中国已经没有意义了，，因为使用量已经很大了，没问题是最好的就算有问题也不可能解决了，，我说了很多遍我质疑的不是你说的这些问题，我质疑的是制度管理与民众的知情权而已！！
757	转基因食品	不要在外吃饭，饭店都是用转基因大豆油的，饭店不会在菜盘子上标明用了什么油的，谢谢我。关于选择的权利，再提醒一点，是有标识的哦。而且啊，大豆油几乎都是转基因的。
758	转基因食品	问题是你的概念就是错误的，滥种是泛滥种植，没有泛滥就不是滥种。转基因安全性没有问题早就应该大面积推广。习大大去南美就不需要大单采购转基因大豆和玉米了
759	转基因食品	执法水平是全局性的，转基因本身在全局里算是非常严格了。你所谓的口子根本不关转基因一毛钱的事。转基因不发展就会导致土地灾难性退化和进口食品全面胜利。不能因噎废食
760	转基因食品	我是挺事实派，转基因有问题的话也毫不留情。问题是那些说有问题的都是谎言。你连什么是滥种的基本概念都没有就不要狡辩了
761	转基因食品	你信不信他们把你的基因剪下来，连接到你女朋友的基因上，再进行胚胎移植，培育一个你妈出来，呵    呵  ！[笑cry][笑cry] 汉奸[衰]
762	转基因食品	撒谎，明明没有任何人有任何证据标明转基因对人体无害，你却说是共识？还能在自恋点么？没有存在感 也没必要这样啊[怒骂]
763	转基因食品	其实我觉得在不知道转基因是否会有副作用的情况下，不如不进行销售。因为这是拿人类在进行实验，如果它真的有副作用，这个责任谁能承担的了。
764	转基因食品	上课中  同学叹了口气   生物工程要绝了→_→
765	转基因食品	政府公信力下降，再怎么说转基因无毒大家都不信——先把现在混乱的食品加工市场整顿好了再说呗
766	转基因食品	科学辟谣我支持，市场化自由选择我也支持，不违背吧，本来也没什么好争的，我态度很简单，再观望，再尝试。
767	转基因食品	转基因，你先自己吃啊，让领导们吃啊，你们不怕吃再让我们这些屁民吃。
768	转基因食品	领导请先吃..我等屁民帮你们吃特供
769	转基因食品	没知情权说个球。自己吃的都不知道吃的什么。之前就公布出来那些物品是不是转基因，我可能都不怎么抵触。
770	转基因食品	不要避重就轻的说问题！！我问的是在一个没有批准过大面积种植转基因大米的国家出口至国外的货物中为什么会有那么多转基因大米，，也就是说中国现在转基因的种植已经泛滥，这个和转基因到底好不好没关系，就算未来证明了转基因是特别好的东西，现在的烂种和无监管也是制度上的不作为！
771	转基因食品	你吃的东西和品种没有一样是有几千年历史的。有几千年历史的今天的人类绝对不能吃。中国是全世界唯一对转基因强制管理的国家不存在什么知情权问题。支持转基因的不过是转述科学常识批驳谣言而已。真的没人有兴趣强迫你，除了你父母没人关心你吃什么
772	转基因食品	我吃的食物都是古人吃了几千年的，而且现在都还在被不断推翻，谢谢哦。转基因都基因重组，可以当做个新品种了，人对新事物有排斥很正常，凭什么就要求我们对新事物的接受一步到位，我也没强求别人跟我一样抱有怀疑态度，所以我不想被强制接受不行？他要人强制接受我希望亲身证明不行？我不接受就有罪？
773	转基因食品	基因产品的推广需要严谨的令人信服的试验证明，任何药品从诞生、临床到商品都有一个严格的试验和认定过程，何况食品。科学是双刃剑，科学造福人，科学造的孽也数不胜数。拿全体百姓做试验如何忍心，起码保证百姓的知情权和选择权吧。
774	转基因食品	个人觉得要求标示的诉求非常合理，有理有据讨论转基因问题的也颇值得赞赏（无论是同意还是抵制）。至于无理无脑乱喷一气甚至人身攻击的，科学家能不能帮助他们转一下基因？
775	转基因食品	谁盲目反对转基因了？学校某老师天天洗脑转基因不好都没被催眠，问题是谁又能证明科学家真吃了十几年？还是那句话，市场化可以，但请注明，吃不吃是人的自由，强制推销就跟QJ一样恶心。还有，别以为谁对转基因有意见就是听崔永元的。ps：还不准评论回哦，呵@Frienger-
776	转基因食品	我读书少，不要骗我。明明尚未有定论转基因是否安全… 只有中国砖家说而已…  无罪推定不代表真的就无罪。 公众有知情权 标出来 大家自由选择买不买。那些吃特供食品的，还不允许民众有知情权了
777	转基因食品	我只想知道那些武断反转基因的有几个高中是认真学了生物课的
778	转基因食品	呵呵，有些科学家吃了十几年照样活的好好的。盲目的反转真的好吗？你没有证据证明转基因食品有害，而科学家们已经证实无害，那你就没有资格在这反转
779	转基因食品	我发现反转基因的就会说:那你吃啊 你全家都吃啊.回你一句话一个词 NAIVE 看不懂回家查字典.
780	转基因食品	放屁！千万别造福于民，你自己留着吃吧！[怒]
781	转基因食品	西药同理，以后生病别吃西药了。WiFi同理，以后千万不要用WiFi。护肤品同理，千万记得什么都不能抹。对了，牛奶也存在争议哦，美国科学家都说了呢。我还听说所有的香蕉都是转基因。不谢！
782	转基因食品	不太懂科学。大部分的人也是一样的，不能接受变态的东西，何况是吃进肚子里。很多科学成果，几十年后科学证明它们都不科学
783	转基因食品	不信科学家就凭一个主持人的话就否定了转基因，我也是醉了。不知道转基因是什么，不知道一个实验要付出多少心血才能得到最终答案的就不要瞎说。你可以不吃，但你别瞎造谣！
784	转基因食品	转基因属于生物领域先进技术，其安全性可靠性不靠专业科学家和实验数据说明，而是靠主持人和“不信专家就信小崔”的群众来决定，真是醉了[笑cry]可以载入生物科学史册了啊
785	转基因食品	我不翻转，我也不听你们这些挺转的，只要涉及基因学，就别扯了，20-30年的时间，真的证明不了什么，小白鼠和猩猩也不是人类
786	转基因食品	我很奇怪，我们为什么一定要这样抨击质疑转基因技术？为什么一定要这样否定专家基于严格实验与理论论证上的结论？难道就因为美国科学家不确定，我们也就要跟着不自信吗
787	转基因食品	真不明白当初为什么就让他们鼓吹转基因食品毒论～为什么当初就没人站出来指正，我读高中时科学上对转基因食品不是已经有很明确的论调了吗？现在想改变民众的看法已经很难了～
788	转基因食品	说那些蠢话干什么，你不吃转基因你可以吃到不打农药不用化肥不用激素的食品吗，不能就闭嘴吧
789	转基因食品	[挖鼻屎]无脑反转基因的就让他们享受农药化肥呗，转基因有没有害我不好说，但是天天吃农药化肥的害是一定很明显的
790	转基因食品	其实，只要有一定生命科学知识和理性思维就知道，转基因食品也是源自自然生长的农作物，根本不存在什么所谓的危害，真正害人的是为了迎合人类无限制的追求口味、色泽以及方便快捷而无节制的在食品中添加各种化学合成的物质。那些鼓吹转基因食品有害的人无非就是为了自己的一点儿自我炫耀罢了。
791	转基因食品	崔永元之流认为吃转基因会让人不孕不育畸形，中毒马上死掉。我也想知道他们怎么想的。
792	转基因食品	我觉得还是更相信之前小崔走访取材美国，拍的那个关于转基因食品的片子。为什么转基因的东西一定要拿到中国市场？假如那些科学家们真的觉得自己是正确的，那就献身科学，有了真正结果之后再说
793	转基因食品	要是转基因成特供，你也只吃转基因食品，那我就把你说的话不会当作放的屁！你说呢
794	转基因食品	我真心不知道转基因好坏，可是我只知道美国只出口转基因得相关食品，而自己国家不吃，他们吃自然栽种的。如果连美国都觉得好，他自己不吃？狗改不了吃屎，好东西美国才不会给别人。
795	转基因食品	因为转基因无害所以美国早就驳回要求转基因标注的议案了，一堆什么都不知道的还以为你们的外国爹都标注转基因呢。
796	转基因食品	看着评论里一帮的反转派就觉得心塞，不想吃的人就去吃你们的特供有机食品啊，转基因食品完全就有标实的啊，你们骂人之前先读读法律看看科普书籍好么？还什么阴谋论，丫的，这么多科学工作者都被收买了那幕后者是有多少钱啊，以及这么长时间没有一个人爆料出来，这个阴谋埋的真滴水不漏啊…
797	转基因食品	那你们吃吗？为毛你们吃特供拿我们来做实验啊。。。
798	转基因食品	说这话的人tmd坑定不吃转基因
799	转基因食品	这事让科学家说。崔永元那帮人一点科学证据也不拿，问问美国民众就算证明了？
800	转基因食品	转基因现状我不清楚，我只知道中学生物课本中提到过：给小白鼠长时间吃转基因粮食，老鼠的内脏器官出现损伤！
